Zip code,Home value,House hold income,Pcic another form of income,Family,Homeowner,Marries,College
18419,2070,39433.0233,1176,929,1442,20.047475183426844,38.10962451445835
18420,22,44574.6269,21,9,11,15.789473684210526,61.40350877192983
18421,2287,37654.0541,992,926,1365,19.478334034497266,46.73958771560791
18424,4182,43368.8623,864,1290,1697,22.982362373062536,41.92054159985747
18425,704,37133.0724,221,289,485,21.34416543574594,41.58050221565731
18426,4665,47148.9124,1042,1050,1515,23.199292973928415,48.983650022094565
18427,55,34419.7248,26,24,13,20.33898305084746,80.50847457627118
18428,9505,48606.1896,2737,2774,3963,23.093573093573095,44.35564435564436
18430,14,24575.7576,11,7,3,21.21212121212121,9.090909090909092
18431,6251,42121.7886,2531,2651,3686,20.930048949944734,42.38907310911101
18433,3041,38488.5859,1234,1384,2219,21.266133988936694,45.651505838967424
18434,1954,36964.2147,706,800,1225,19.083969465648856,38.85973282442748
18435,1175,44845.2088,182,194,252,24.40251572327044,32.57861635220126
18436,9944,44915.2072,2646,3398,4703,24.528982891792392,41.153540749296184
18437,160,30843.75,26,46,76,21.80094786729858,41.70616113744076
18438,1345,57963.8554,158,302,393,25.7679180887372,36.604095563139936
18439,418,41853.7549,87,130,146,26.0,45.4
18441,134,30117.6471,112,59,121,20.415224913494807,55.36332179930796
18443,309,40990.8676,77,114,171,24.890829694323145,43.88646288209607
18444,5683,48292.802,2611,3197,4305,23.20365800551604,39.37436492959791
18445,1301,43158.9794,510,517,699,22.19836839845427,40.7471017604122
18446,1797,36372.093,802,800,1213,21.430484864720064,45.62014465577284
18447,4829,36945.0138,1672,2157,3135,20.449374288964734,41.56238149412211
18451,580,55407.2727,127,118,148,26.339285714285715,42.410714285714285
18452,2312,41185.2487,1180,990,1548,20.616409829237817,52.14493960849646
18453,721,38796.2963,177,266,373,24.094202898550723,47.10144927536232
18454,185,59562.5,10,17,21,26.5625,32.8125
18455,53,33361.1111,24,27,50,25.71428571428571,28.57142857142857
18456,201,34528.3019,61,86,128,20.33096926713948,49.40898345153664
18457,54,33708.3333,0,20,20,24.390243902439025,56.09756097560976
18458,2597,50581.5603,744,715,1017,23.699038780245278,38.64766324163076
18459,57,41322.2222,7,12,20,23.52941176470588,54.90196078431373
18460,107,42548.6726,48,42,78,22.82608695652174,52.71739130434783
18461,331,38006.2893,60,81,148,20.049504950495052,49.00990099009901
18462,393,42664.9485,99,104,134,24.355971896955502,33.48946135831382
18463,87,41619.0476,48,54,90,27.1356783919598,82.41206030150754
18464,1257,54694.7853,190,298,469,24.979044425817268,36.211232187761944
18465,1156,39810.5437,369,305,565,22.761194029850746,56.64179104477613
18466,7697,39155.3319,3530,2908,4435,17.433007613452432,36.8682932677897
18469,203,42291.0798,189,84,179,23.52941176470588,83.19327731092437
18470,1620,44297.6791,611,526,751,23.62982929020665,44.60916442048518
18471,285,161174.4422,122,173,209,25.255474452554743,8.02919708029197
18472,2150,37055.6723,1646,945,1267,12.564818508177103,53.689668927004384
18473,254,26251.8519,93,83,151,16.767676767676768,42.22222222222222
18503,589,33896.875,387,37,49,3.1302876480541455,33.24873096446701
18504,10093,32126.2871,3995,3550,5338,16.694098283564543,40.79473312955561
18505,9559,32478.9318,3933,3132,4583,15.21422325852521,40.007772272418144
18507,2175,58901.3524,1060,1040,1533,21.26354528726232,38.80597014925373
18508,5530,27557.396,2068,1817,2547,14.781972014318256,39.749430523917994
18509,5573,39741.5631,3400,1835,2643,13.503569063212892,33.166531753624255
18510,5500,34762.1764,4860,1660,2001,11.757206601034067,25.462143211275585
18512,5990,40276.9526,2253,2260,3311,18.4972990669504,41.67621541987232
18517,2276,32458.0645,1078,995,1472,18.866135760333712,42.244975350777395
18518,4040,40171.0335,1845,1717,2419,20.654396728016362,42.39143510164802
18519,2472,34540.9956,985,956,1279,18.730407523510973,43.33855799373041
18602,155,122710.9005,91,71,120,27.626459143968873,28.01556420233463
18603,9021,35274.0018,3750,3778,5501,19.55486542443064,45.962732919254655
18610,2559,44417.1123,948,1059,1450,21.146166134185304,40.53514376996805
18612,6590,62595.6063,3960,3343,4919,18.519749598360203,34.834635200265915
18614,2105,33592.8339,451,550,824,22.67106347897774,55.39983511953833
18615,900,41256.7288,327,453,616,24.2635243706481,49.54472415640064
18616,711,31175.6374,122,179,172,24.254742547425472,40.37940379403794
18617,1061,30038.1304,335,294,378,15.280665280665282,43.762993762993766
18618,2249,49291.3257,753,824,1223,21.7242288426048,40.2320063274453
18619,382,30546.2185,22,59,64,21.611721611721613,30.4029304029304
18621,2358,39145.9823,1246,1224,1696,19.590268886043532,49.647887323943664
18622,110,40098.3607,61,61,89,23.73540856031128,49.416342412451364
18623,1363,34646.9609,478,581,754,21.258690084156605,46.176362971094036
18624,1594,75306.1889,168,168,201,23.398328690807798,36.908077994428965
18625,437,55465.7534,123,104,145,21.181262729124235,38.4928716904277
18626,504,52639.7849,129,122,188,23.643410852713178,56.007751937984494
18628,292,24017.3913,57,39,103,20.3125,84.375
18629,923,37005.7471,359,414,571,22.987229317046083,46.97390338700722
18630,1696,35173.0395,570,709,961,19.938132733408324,42.37907761529809
18631,580,38605.6106,237,303,435,23.561430793157076,50.233281493001556
18632,235,30126.3736,98,82,151,20.048899755501225,63.08068459657702
18634,6831,33765.4554,2766,2361,3631,17.399955781560912,46.53253740142973
18635,1696,36799.4667,693,908,1204,23.396031950528215,49.78098428240144
18636,660,35831.1307,330,308,517,21.41863699582754,58.48400556328234
18640,8135,37842.8589,3105,3134,4872,18.268726318857475,43.87642086855144
18641,3183,35366.8385,1414,1359,2409,19.95008807985907,50.35231943628891
18642,2062,38659.8478,649,890,1285,20.48331415420023,38.41196777905639
18643,6013,41389.6907,2361,2535,3952,19.638983576076853,41.12953207313294
18644,3543,43691.5307,1414,1607,2376,21.29605088788762,39.78266631327856
18651,4519,31150.5451,1706,1486,2304,16.734234234234236,43.41216216216216
18653,48,31378.7879,22,27,37,20.454545454545457,43.93939393939394
18655,3050,39261.9808,1272,1421,2133,22.63459700541574,44.934692577253905
18656,1029,39488.9317,358,519,853,23.644646924829157,51.48063781321185
18657,5484,41566.386,2524,2569,3553,21.43512724238632,44.86441385064664
18660,1654,37431.3619,592,886,1143,23.933009184224744,43.787142085359264
18661,3589,38230.6542,1007,1269,1860,22.14659685863874,44.467713787085515
18701,1277,29351.9882,1570,120,60,3.4812880765883376,15.346678270960254
18702,19284,36027.9712,9032,6055,8911,15.026678247921579,39.47636183149274
18704,15230,40577.1243,5786,5448,8316,17.458181119015574,42.12010510799205
18705,7210,35048.3306,2872,2739,4033,18.49925705794948,44.34688639740646
18706,7811,34518.1192,2967,2845,4855,17.665321328779882,45.6504191244955
18707,6229,58925.885,2910,3798,5291,24.413447322748603,34.74320241691843
18708,3705,71251.0085,2347,2154,2915,24.430078257910854,42.42939775433821
18709,1543,31735.6557,569,499,714,17.189114708921803,44.54013089906993
18801,4166,38944.1872,1850,1828,2676,22.114686668279703,48.39099927413501
18810,2696,39385.906,1199,1253,1710,20.3343070431678,43.34631613112626
18812,1077,52862.4204,390,443,587,26.946472019464718,36.435523114355234
18814,70,28643.8356,25,27,37,17.307692307692307,37.82051282051282
18816,72,36111.1111,33,29,47,22.65625,52.34375
18817,126,40508.3333,30,69,61,22.54901960784314,17.973856209150327
18818,731,39939.2,247,336,450,24.103299856527975,41.31994261119082
18821,559,34512.6812,236,230,347,19.9479618386817,58.45620121422377
18822,1642,34493.6709,808,776,960,21.306974190005494,45.14003294892916
18823,106,35286.6667,26,42,49,21.761658031088082,46.63212435233161
18824,715,32285.9425,264,320,425,22.840827980014275,43.18344039971449
18825,80,27194.6903,17,31,34,27.927927927927925,36.03603603603604
18826,958,35563.8821,305,447,594,23.403141361256544,42.303664921465966
18828,179,27478.5714,23,77,102,21.875,36.64772727272727
18829,413,37561.4035,153,203,255,23.387096774193548,38.36405529953917
18830,427,42021.6802,149,183,292,24.897959183673468,57.278911564625844
18831,507,35141.844,129,239,351,23.00288739172281,44.94706448508181
18832,947,32697.9866,372,394,543,21.024546424759873,47.065101387406614
18833,1352,31063.5965,304,447,607,21.74124513618677,48.005836575875485
18834,2042,35949.2481,768,848,1163,22.974803576266595,45.651584936331616
18837,1466,33843.0792,521,779,972,23.84450566268748,45.05662687480869
18840,5037,41818.4462,1771,2214,3219,20.631814369583452,41.28226633119001
18842,132,36849.3976,70,68,83,24.46043165467626,44.24460431654676
18843,135,32763.5468,47,55,64,19.855595667870034,20.577617328519857
18844,826,38655.1298,398,433,553,23.15508021390374,42.45989304812834
18845,172,34744.0476,55,74,123,24.915824915824917,54.54545454545454
18846,503,37689.4587,209,222,253,26.210153482880756,49.11452184179457
18847,3319,33812.005,1202,1263,1731,20.966135458167333,45.53452855245684
18848,4494,43387.166,1634,1891,2560,20.569998912215816,38.888284564342435
18850,1041,35560.1069,310,511,678,21.68010182435299,40.85702163767501
18851,483,37854.1667,188,174,281,24.645892351274785,60.05665722379604
18853,2205,41092.2379,829,996,1292,23.424270931326436,48.63593603010348
18854,671,32622.4227,289,304,446,20.132450331125828,37.1523178807947
18901,11351,83613.6663,6980,5622,7342,20.37104137981013,28.19044858323067
18912,16,81477.5785,3,5,3,12.82051282051282,7.6923076923076925
18913,111,177747.8261,5,49,14,26.486486486486488,38.91891891891892
18914,7620,73593.0813,4208,4951,6622,23.505673455823008,27.726344775198214
18915,391,56935.0074,147,256,288,24.082784571966133,26.71683913452493
18917,959,45624.7772,432,403,354,18.67469879518072,34.47636700648749
18920,181,111377.7778,47,92,80,25.48476454293629,23.822714681440445
18923,354,84673.9726,178,241,335,24.148296593186373,17.43486973947896
18925,2270,107282.4914,1576,1514,2094,24.43906376109766,25.47215496368039
18929,3096,88563.408,1448,2261,2559,24.296153019557277,21.824629271437782
18930,1145,64359.6774,519,691,883,25.395075339948548,36.97170158030136
18932,158,58352.518,77,95,111,24.484536082474225,49.48453608247423
18936,2,63303.1674,14,1,12,25.0,1025.0
18938,6510,158401.3735,3147,3393,5045,24.254771606262064,29.07999142183144
18940,11274,114953.5283,5763,6981,9241,24.21856027753686,23.469210754553337
18942,1410,71354.2934,816,786,972,24.11042944785276,37.88343558282208
18944,9262,62450.496,5153,5717,7176,23.354712202295847,36.22697005596634
18947,2323,83173.5693,1517,1457,2071,23.60661049902787,30.427738172391443
18950,102,77889.2508,71,48,84,19.047619047619047,15.873015873015872
18951,13675,53452.2102,6502,7628,10156,22.013794695679778,38.01621886814233
18954,3292,88191.4269,2088,2548,2986,26.146741918932786,25.51051821446896
18955,639,47066.2338,285,329,452,19.79542719614922,41.75691937424789
18960,5131,52695.6381,2888,2764,3840,22.159865309067587,39.85408482321815
18962,202,55037.8549,124,131,191,25.436893203883493,46.79611650485437
18964,5386,54144.0447,2926,3152,3986,22.820735592238634,37.02577468867651
18966,14644,70311.3351,8618,9169,12188,24.12958235743046,31.637674675649357
18969,5989,58344.3364,2979,3391,3955,22.202579715838407,35.31067897597067
18970,286,52813.7472,114,154,187,22.126436781609197,49.2816091954023
18972,1691,56464.5248,978,823,1192,23.43394077448747,40.176537585421414
18974,16602,56079.0952,8571,9266,11887,22.62593704978878,39.555099748492175
18976,7215,70177.509,3857,4522,5590,22.84415256377873,27.769638797676183
18977,1750,133991.641,793,1206,1399,28.105336751340015,18.15427639244931
18980,197,71570.922,107,127,142,24.901960784313726,28.823529411764703
19001,6562,53295.3981,3709,3554,4973,20.8813160987074,34.23619271445359
19002,12717,113976.7324,6440,7322,9795,22.590398617795877,22.2972972972973
19003,5722,75133.3737,3356,2247,3410,17.94871794871795,19.2507388769071
19004,4046,127609.6718,1960,2223,3096,23.60875106202209,13.678844519966017
19006,8313,104798.5103,4251,5182,6097,24.18895579517341,26.653596601783132
19007,8904,35482.2116,5643,3178,4837,15.043786982248522,48.298224852071
19008,7697,68933.6779,3693,4710,6170,22.93644996347699,33.859264670075476
19009,267,79809.872,377,155,167,17.939814814814813,21.180555555555554
19010,8404,230926.5489,5669,3712,4895,17.589916125669337,11.334881296498128
19012,2385,67659.201,1418,1402,2021,21.019490254872565,26.97151424287856
19013,14253,25796.6222,6687,2362,4603,6.72359806433248,38.40307429547396
19014,7955,52620.8595,4566,4227,6207,19.93303781948505,37.861925870036785
19015,7009,41293.187,3013,2764,4883,16.618566618566618,38.91895141895142
19017,105,68838.0282,43,71,111,20.402298850574713,20.977011494252874
19018,10291,42006.2237,4444,4100,5955,17.5513698630137,42.37585616438356
19020,23235,46994.5069,16689,10759,12685,19.388030922819095,39.40496999621574
19021,3965,38698.6942,3171,1789,2721,17.75858646019456,53.04744887830057
19022,1652,31784.267,701,472,689,12.864540746797493,45.38021259198692
19023,8317,29605.5728,4263,2312,4212,10.431330084822234,36.784876376105395
19025,2022,116942.3811,1192,1368,1741,25.35681186283596,17.16404077849861
19026,13014,52416.3486,5919,5968,8299,19.415706942546684,33.19018804086147
19027,8422,72351.1129,4272,3682,5049,19.31085120889495,26.47506162479677
19029,1788,39310.4591,667,617,1170,15.537647947620247,49.48375723998993
19030,4810,46110.6383,3265,2471,3452,20.384425012374198,47.970631908925924
19031,1993,107521.9298,842,1011,1355,21.51063829787234,25.468085106382976
19032,2600,35716.1558,1150,1017,1766,15.39509536784741,40.97789887980623
19033,3108,46918.5129,1854,1534,2510,19.724829625819726,49.38922463674939
19034,2255,138523.9234,1086,1437,1622,23.953992332055343,13.78563093848975
19035,1599,467632.5954,468,956,1139,25.29100529100529,13.571428571428571
19036,5580,42629.9367,2377,2239,3762,17.300262710554783,44.042651831247106
19038,11875,76240.6232,7452,6309,9309,19.968349422376956,26.27630954264915
19040,8551,51686.0991,4458,4356,5825,21.211530970003896,37.74834437086093
19041,2642,340682.3963,1747,1195,1482,19.126120358514726,11.171574903969269
19043,1086,43494.9928,450,484,581,18.16816816816817,39.414414414414416
19044,6919,61910.0229,3526,3187,4383,20.103450451018734,34.283731785781875
19046,8152,121345.7577,3706,3856,5311,21.651973721152228,26.183390420573865
19047,13507,64496.3583,8669,7614,9531,21.71953445915107,34.293701506161575
19050,12192,41019.5037,5447,4196,7367,14.94674598368539,33.97570619456417
19053,10086,58680.715,7135,5697,7512,21.940229530925055,41.03828082877609
19054,6564,43294.805,4704,3434,4744,19.693754659631818,46.642197625738376
19055,5016,40686.3677,3371,2700,4201,19.390979603562194,47.141625969548976
19056,5661,45650.9628,4207,3042,4133,19.64354901201085,45.74454345860777
19057,6523,39994.4023,5048,3163,4868,18.399162352393695,50.98598103658891
19061,8305,59082.987,3750,3432,5010,17.162574386157925,42.30634595189278
19063,15241,87133.3407,6620,7280,9683,20.389872283217567,27.702778400179252
19064,8963,62626.1108,4957,5668,7902,23.173473976859235,33.43963367267672
19066,1846,164896.5134,1531,1296,1606,22.10095497953615,8.151432469304229
19067,20684,85712.063,10373,11418,15276,22.242568278334048,24.9990259866755
19070,2907,47225.5354,1565,1442,2021,19.8158581833173,41.44565068022536
19072,4261,154437.451,1980,2138,2892,22.41325086487053,14.54030820840759
19073,8072,130095.2331,3660,4313,5851,23.527165612044513,25.480034911629936
19074,2334,44362.0924,1245,1090,1764,18.505942275042443,45.38200339558574
19075,2833,62155.3961,1455,1745,2371,23.728583084035897,27.508838727223278
19076,2731,39974.7226,1300,1069,1523,16.38314176245211,43.279693486590034
19078,4837,48079.4929,2539,2155,3195,19.47230505105268,42.26077527785307
19079,3714,31549.9881,1518,1068,2128,11.649214659685864,39.539703315881326
19081,3719,84738.3746,2757,2054,2809,19.870368578891362,21.72777401567186
19082,16142,31347.5662,8575,5352,7254,13.054613752225771,34.09273849306047
19083,13558,62021.3126,7141,8047,11499,22.428786442945537,26.843748257985396
19085,2028,424566.2651,3405,1484,1694,16.614420062695924,8.497536945812808
19086,4476,94489.6504,2353,2615,3727,22.898423817863396,23.59894921190893
19087,12978,163095.1332,7636,6795,9561,21.08611326609775,13.101629169899146
19090,7756,47069.777,3718,3714,5137,19.72175021240442,35.09983007646559
19094,1886,40793.0703,935,709,1035,16.091693145710394,43.05492510213346
19095,3385,78030.0518,1576,1226,1632,17.358063145971965,27.226391051960924
19096,5671,138104.3847,2505,3345,4371,24.64633068081344,13.100501031535513
19102,3513,88752.0068,1315,508,491,10.79702444208289,8.119022316684378
19103,16612,126198.6388,5489,2774,4981,12.662041263465401,12.547927697644695
19104,20039,26051.8343,13282,2083,3037,4.0206145768993204,17.887198888202594
19106,7576,133440.5671,2500,1792,2754,15.26405451448041,17.018739352640544
19107,8400,48815.8625,3309,1266,1332,8.5109243697479,11.354621848739496
19111,25613,37394.1998,12295,9915,13751,15.715644317641464,40.84957996512918
19114,14010,42743.1186,5526,5460,7669,17.66590092859223,45.45248649173326
19115,14507,46336.8,5958,6847,8026,20.61914656548318,38.22386846146897
19116,13729,43493.3668,7673,6667,7479,20.134694370620924,40.68917612949988
19118,4708,124821.1734,2227,1813,2045,18.484910277324634,13.682707993474716
19119,12980,55199.9686,5455,3954,7544,14.625485481782874,30.371740336600705
19120,24009,26911.4934,13261,7178,13006,10.539762715846352,34.16979913074122
19121,16390,20817.9829,7118,1374,3824,3.756972547303948,28.16088811112326
19122,7427,24582.683,4279,1211,2443,5.592758509213504,24.74483905232531
19123,7012,36435.58,2812,1153,1913,8.594215861657723,26.9752534287418
19124,24872,26057.8284,11512,6470,12088,9.70145896747687,32.37318378791741
19125,10557,30872.8814,4535,2562,5573,11.15950866800244,29.27519818799547
19126,6465,33391.7193,2258,1679,3746,10.654905444853407,40.03680670135804
19127,3053,41076.9231,1217,493,1028,8.337561305597834,25.147979029257566
19128,17333,48637.7522,6868,5703,9416,16.18377365986549,31.093390845370187
19129,5192,51263.2306,2107,1278,2505,11.644646924829157,28.264236902050115
19130,14360,60671.9586,5147,2892,5190,11.628468033775635,20.3297145154805
19131,21192,31850.3207,6834,3623,8314,8.392013341980913,37.433984990271476
19132,17675,22302.2909,4414,2194,7018,6.049409948163671,42.34311238557406
19133,10227,18949.211,3003,1579,4109,6.058396961209377,27.410505314046734
19134,23000,23906.7087,9165,5270,10116,8.685620107128141,30.12608158220025
19135,13264,32299.5304,5806,4039,7370,12.2057356985283,38.88670635520232
19136,14039,36586.2281,7047,5124,7849,12.606096390877555,39.112357615568186
19137,3515,34453.8208,1627,1233,2422,14.274137531836073,41.942579300764066
19138,13267,29042.3124,5752,2961,8072,9.174852043503858,43.45428066805069
19139,20327,24227.002,6115,2564,6945,6.2125948002229165,39.91180247631509
19140,22209,21479.5707,8139,3754,8916,6.934771765835997,33.838878318216246
19141,14086,27439.4455,5936,2573,6081,8.20053544110148,40.393931667516576
19142,10958,24585.426,4459,2508,4920,8.474404460212874,32.201385369150195
19143,29507,26989.4521,12863,5161,13400,7.958488180234083,37.21722771361162
19144,21796,30284.3955,7898,3317,6486,7.655380922707655,36.44672159523645
19145,20874,32876.2247,8551,5843,10588,12.363259347030322,36.636973403017286
19146,19058,38605.5502,7036,3162,7781,9.005211744937771,27.97539372881839
19147,19209,53404.7483,7151,4702,8324,12.978911339295573,23.890361046704207
19148,21567,32400.0103,9838,6825,12237,13.723558272339742,37.06667739081477
19149,19984,32125.0981,9250,7810,11351,14.198451078064211,36.059702577900595
19150,10504,36523.2588,4007,3158,7526,13.508426725981693,42.93352724783985
19151,13090,33797.9163,4763,3176,7824,10.628116320315899,38.73774386775089
19152,13730,39371.356,5039,5888,8186,17.685399333193164,41.21286756975941
19153,5524,36300.8458,1669,1523,3372,12.423525573048373,43.119340892405575
19154,13246,44711.4431,7259,6549,9911,19.15136273248333,46.61656334074161
19301,2765,110844.8181,1147,1409,2011,22.008747266479226,22.039987503905028
19310,1016,50564.3411,566,628,747,20.482713633398564,33.00717547292889
19311,2729,81086.4373,1543,1834,2005,21.36533084808947,18.86067101584343
19312,4507,165678.7547,2155,2901,3503,25.1408267614178,13.051390935089696
19316,73,54250,39,41,37,22.043010752688172,17.20430107526882
19317,3873,159932.5103,1803,2335,3288,24.501573976915004,18.71983210912907
19319,58,60545.9459,767,38,33,3.3628318584070795,5.752212389380531
19320,20279,58863.1084,10313,10028,14454,19.158610675939016,35.14959306102174
19330,1962,69045.1781,953,1289,1752,23.777900756318022,42.72274488101826
19333,3236,151531.1385,1302,1463,1885,21.218274111675125,14.95286439448876
19335,17889,74163.9677,9260,10753,14093,22.886514558147457,25.898178103184062
19341,7109,82051.8196,3261,3762,4278,22.51481237656353,22.664432341851697
19342,7770,90146.0416,3669,4115,5579,22.73606276589867,26.371622741587935
19343,2871,99955.8782,1473,1974,2461,24.244657332350776,28.641611397690987
19344,4436,49238.716,2565,2462,3149,20.656095310009228,35.35531504320832
19348,8388,95046.5577,3490,4805,5672,21.612990284274918,22.044800287873336
19350,3854,108576.0216,2325,2844,3307,26.04157128468089,20.822269022983246
19352,2796,80504.9475,2549,2138,2439,20.12803615138392,22.010920730559217
19355,9708,130890.9275,5056,5704,7018,23.037156704361873,18.376413570274636
19358,205,27898.6784,99,71,85,13.498098859315588,38.59315589353612
19362,2120,51555.1272,994,1278,1653,21.977644024075666,39.41530524505589
19363,5941,53533.0866,2959,3462,3705,20.299032541776604,31.65054236294342
19365,2725,46415.4693,1261,1439,1906,20.53953753925207,36.62574935769341
19367,78,37102.3256,38,40,19,23.391812865497073,7.017543859649122
19372,610,55535.5191,261,288,359,21.176470588235293,45.955882352941174
19373,864,106708.4399,1368,685,949,16.030891645214133,31.10227006786801
19374,353,31910.0295,250,174,204,13.89776357827476,53.833865814696495
19380,20728,81628.7175,10489,10793,14434,21.789074171276297,23.88056688335285
19382,20015,93074.5198,12494,10368,13844,19.7907917843781,20.254638466824463
19390,4933,65372.7007,2400,2958,3985,22.033519553072626,32.11918063314712
19401,17061,36940.1558,8168,5345,7391,12.80147534308912,37.90625823294135
19403,18538,63863.7503,8963,9267,12812,20.937641211025756,32.049254405784005
19405,2378,37674.7082,903,769,1226,14.999024770821142,43.94382679929784
19406,10758,69628.5094,4005,4893,6204,20.873682863359072,26.735207542340344
19422,7924,119106.7386,3508,4475,5682,24.18134659029504,23.565330163190318
19425,4970,144779.2129,2327,3462,4116,24.867116793564144,12.94354259445482
19426,12067,84550.7218,8493,8087,10252,20.82614406015812,24.81264968710566
19428,8665,72012.423,2809,2862,4232,17.261761158021713,29.93968636911942
19435,42,59633.4311,13,27,109,27.0,95.0
19436,377,180566.5138,19,136,63,21.25,42.1875
19437,290,276154.8732,110,214,264,28.269484808454425,14.663143989431967
19438,9165,71695.0939,4450,5756,6881,24.220492320639597,29.59394066905113
19440,7267,53497.2043,3882,4038,4718,22.386073844106885,35.913072402705396
19444,4396,108545.6439,1757,2417,3311,22.977469341192126,21.67506416959787
19446,23035,65791.4509,10731,11860,14842,21.509666654575792,28.2037796075302
19453,751,42048.7145,255,262,463,17.666891436277815,40.39109912339852
19454,11495,73377.7261,5444,6225,8657,22.33584499461787,26.59131682813061
19456,283,57997.6959,164,170,229,23.066485753052916,27.54409769335143
19457,45,42417.3228,111,23,34,18.4,60.8
19460,16748,73288.4462,8098,8364,12010,20.829805249788315,26.769437664989788
19462,6015,80657.4767,3105,3205,4531,21.865193068631463,28.619184063310136
19464,19323,44704.6742,9626,8534,12717,18.638071110334586,39.643574735738625
19465,6934,64945.1944,3574,3917,5153,22.989787533748093,35.29170090386196
19468,10468,59814.6341,4740,5283,7197,20.68843984962406,32.413063909774436
19473,5872,68966.7192,2904,3644,4980,23.171817372504133,30.516342362965787
19474,356,72085.4342,37,153,182,20.8731241473397,16.916780354706685
19475,4496,61457.5354,2160,2289,3187,20.287157670832226,36.04537800230435
19477,17,152746.2687,15,13,20,8.904109589041095,23.972602739726025
19492,369,50581.0398,17,120,53,16.736401673640167,15.899581589958158
19501,440,42782.8947,207,227,226,21.680993314231138,42.02483285577841
19503,485,46478.3259,398,250,383,21.891418563922944,56.21716287215411
19504,1912,54746.6609,1197,1253,1569,25.07002801120448,43.57743097238895
19505,1331,46124.3178,599,793,942,24.58152510849349,41.50650960942344
19506,2893,50326.0613,1580,1818,2318,24.71451876019576,39.53235454051115
19507,1285,43359.5649,640,746,1019,22.743902439024392,46.28048780487805
19508,6236,49344.3365,3275,3679,5075,23.395866454689983,41.38632750397456
19510,2733,52980.8161,1550,1831,2241,23.969105903914127,35.043853907579525
19511,92,43675,12,59,111,27.44186046511628,54.88372093023256
19512,7260,52033.3687,4036,3861,5257,22.77338681137195,42.10805709567064
19518,5500,58092.1278,2926,3488,4390,23.67313696212841,36.22234288041265
19519,43,50671.4286,40,25,17,24.752475247524753,38.613861386138616
19520,2299,64945.3552,1156,1397,1897,25.56267154620311,42.2323879231473
19522,5686,53121.3101,3076,3437,4926,24.154894932883547,44.62716986436151
19523,103,40950.3106,48,59,70,23.599999999999998,41.199999999999996
19525,4943,61785.7395,2874,3499,4522,24.803289147231872,32.01956475508613
19526,4835,40809.6102,2328,2401,3515,21.75015852885225,44.170667632937764
19529,1289,51067.5676,578,784,1052,25.039923347173428,43.021398914084955
19530,5235,48667.9597,6196,2414,3476,14.690847127555989,25.395569620253166
19533,2483,49543.8882,1829,1422,1795,18.501170960187356,44.509497788186316
19534,905,47598.8142,475,504,556,24.693777560019598,42.18520333170015
19535,10,167621.0526,12,8,17,34.78260869565217,21.73913043478261
19536,226,37236.3014,108,87,105,17.755102040816325,44.08163265306123
19538,30,34040.5405,13,16,23,25.0,71.875
19539,1859,50870.5618,895,1139,1504,24.77702849684577,40.700456819665
19540,4605,61500.6723,2516,2868,3836,24.464727458841594,37.67806875373198
19541,1670,54222.2765,714,1119,1379,25.414490120372474,36.089030206677265
19543,2100,60035.4839,1164,1363,1664,23.082133784928025,32.12531752751905
19544,92,34324.5033,23,44,34,22.448979591836736,57.14285714285714
19545,186,37132.4921,144,83,202,19.39252336448598,78.97196261682244
19547,1758,55148.8889,1244,1026,1263,24.301279014684983,37.186167693036474
19549,135,35640,53,62,71,19.018404907975462,34.66257668711656
19550,178,31891.3858,135,95,55,14.82059282371295,36.349453978159126
19551,1998,50261.4141,1091,1200,1606,23.837902264600714,45.927691696464045
19554,158,38898.773,111,71,124,18.983957219251337,38.50267379679144
19555,1498,41113.0856,616,787,1085,23.106283029947154,43.775689958896066
19559,157,38221.374,60,72,100,19.88950276243094,35.0828729281768
19560,3254,40929.1845,1377,1501,2566,19.23126201153107,46.91864189622037
19562,1208,41765.1515,362,460,693,17.543859649122805,41.0373760488177
19564,52,45663.5514,0,24,30,26.666666666666668,47.77777777777778
19565,3497,48646.8339,1650,1961,2567,22.986754190598994,41.495721486343925
19567,2230,39425.8466,985,1195,1516,22.178916109873796,38.381588715664435
19601,13282,24459.2052,6738,3233,4647,9.797563488696284,28.368385962785624
19602,8060,21003.572,3300,1633,2374,9.12290502793296,29.31843575418994
19604,9295,26579.7586,6216,3055,4353,11.045628751175068,27.536336683780462
19605,7949,44698.8039,3581,4142,6365,21.817224124308666,42.63892546747432
19606,14034,49464.7212,6955,7505,10593,21.80671780567178,35.89318921431892
19607,10383,53996.6944,4471,4389,6174,19.46859474804826,37.6596877217885
19608,8484,68099.2063,4517,5249,6542,23.10400985958889,32.55424974690788
19609,4293,43044.1205,1794,2138,3219,21.496078825658557,39.091091896239696
19610,6917,92404.8714,3309,3406,4647,22.322715952287325,27.81491676497575
19611,4130,32664.7412,1925,1300,2209,12.276891113419586,34.65860798942298
19701,14873,56509.2491,7124,8154,11319,20.804204725213044,33.36480073480635
19702,20138,49120.7379,10484,9030,12613,17.399179174935934,33.068074529374364
19703,6511,39364.2909,2392,2209,3410,15.265012784189066,37.63388846658835
19706,759,40391.7197,374,311,594,17.06915477497256,54.335894621295274
19707,6066,109033.8522,3338,4292,5155,26.03894922040891,17.666686889522538
19709,12065,66290.1593,5951,7415,10231,21.12114393140969,33.40929159426895
19710,15,472969.0265,0,12,9,29.268292682926827,43.90243902439025
